suite,id,index,head,width,wlimit,status,max,mean,p99,count,max_over_w,memo_size,tainted
real,cl.lfe,46,defun,100,100,ok,2,1.1389,2,36,0.0200,53,17
real,cl.lfe,47,defun,100,100,ok,2,1.1389,2,36,0.0200,53,17
real,cl.lfe,48,defun,100,100,ok,3,1.0839,2,143,0.0300,143,0
real,cl.lfe,49,defun,100,100,ok,2,1.0189,2,53,0.0200,53,0
real,cl.lfe,50,defun,100,100,ok,3,1.0839,2,143,0.0300,143,0
real,cl.lfe,51,defun,100,100,ok,2,1.0189,2,53,0.0200,53,0
real,cl.lfe,52,defun,100,100,ok,3,1.0841,2,725,0.0300,794,69
real,cl.lfe,53,defun,100,100,ok,3,1.1221,2,131,0.0300,131,0
real,cl.lfe,54,defun,100,100,ok,2,1.0189,2,53,0.0200,53,0
real,cl.lfe,55,defun,100,100,ok,2,1.0189,2,53,0.0200,53,0
real,cl.lfe,56,defun,100,100,ok,6,1.1437,3,682,0.0600,741,59
real,cl.lfe,57,defun,100,100,ok,2,1.1136,2,44,0.0200,61,17
real,cl.lfe,58,defun,100,100,ok,2,1.1136,2,44,0.0200,61,17
real,cl.lfe,59,defun,100,100,ok,2,1.1389,2,36,0.0200,53,17
real,cl.lfe,60,defun,100,100,ok,2,1.1389,2,36,0.0200,53,17
real,cl.lfe,61,defun,100,100,ok,4,1.0928,3,485,0.0400,542,57
real,cl.lfe,62,defun,100,100,ok,4,1.1042,3,528,0.0400,583,55
real,cl.lfe,63,defun,100,100,ok,2,1.1389,2,36,0.0200,53,17
real,cl.lfe,64,defun,100,100,ok,6,1.1393,4,725,0.0600,786,61
real,cl.lfe,65,defun,100,100,ok,2,1.1389,2,36,0.0200,53,17
real,cl.lfe,66,defun,100,100,ok,2,1.1389,2,36,0.0200,53,17
real,cl.lfe,67,defun,100,100,ok,2,1.1389,2,36,0.0200,53,17
real,cl.lfe,68,defun,100,100,ok,4,1.0874,3,515,0.0400,575,60
real,cl.lfe,69,defun,100,100,ok,2,1.1163,2,43,0.0200,60,17
real,cl.lfe,70,defun,100,100,ok,2,1.1389,2,36,0.0200,53,17
real,cl.lfe,71,defun,100,100,ok,6,1.1182,3,753,0.0600,813,60
real,cl.lfe,72,defun,100,100,ok,3,1.0669,2,478,0.0300,540,62
real,cl.lfe,73,defun,100,100,ok,5,1.0945,3,582,0.0500,641,59
real,cl.lfe,74,defun,100,100,ok,4,1.0499,2,581,0.0400,638,57
real,cl.lfe,75,defun,100,100,ok,3,1.0664,2,482,0.0300,543,61
real,cl.lfe,76,defun,100,100,ok,5,1.0945,3,582,0.0500,641,59
real,cl.lfe,77,defun,100,100,ok,4,1.0499,2,581,0.0400,638,57
real,cl.lfe,78,defun,100,100,ok,3,1.1102,3,1216,0.0300,1290,74
real,cl.lfe,79,defun,100,100,ok,2,1.0585,2,1145,0.0200,1167,22
real,cl.lfe,80,defun,100,100,ok,2,1.0270,2,37,0.0200,37,0
real,cl.lfe,81,defmacro,100,100,ok,1,1.0000,1,12,0.0100,27,15
real,cl.lfe,82,defmacro,100,100,ok,1,1.0000,1,12,0.0100,27,15
real,clj.lfe,1,defmodule,100,100,ok,1,1.0000,1,7,0.0100,24,17
real,clj.lfe,2,defmacro,100,100,ok,3,1.1125,3,80,0.0300,80,0
real,clj.lfe,3,defmacro,100,100,ok,5,1.2107,5,1547,0.0500,1772,225
real,clj.lfe,4,defmacro,100,100,ok,1,1.0000,1,12,0.0100,27,15
real,clj.lfe,5,defmacro,100,100,ok,1,1.0000,1,12,0.0100,27,15
real,clj.lfe,6,eval-when-compile,100,100,ok,7,1.2125,3,2861,0.0700,3045,184
real,clj.lfe,7,defmacro,100,100,ok,1,1.0000,1,12,0.0100,27,15
real,clj.lfe,8,defmacro,100,100,ok,1,1.0000,1,12,0.0100,27,15
real,clj.lfe,9,defmacro,100,100,ok,1,1.0000,1,12,0.0100,27,15
real,clj.lfe,10,defmacro,100,100,ok,1,1.0000,1,12,0.0100,27,15
real,clj.lfe,11,defmacro,100,100,ok,1,1.0000,1,12,0.0100,27,15
real,clj.lfe,12,defmacro,100,100,ok,1,1.0000,1,12,0.0100,27,15
real,clj.lfe,13,defmacro,100,100,ok,1,1.0000,1,12,0.0100,27,15
real,clj.lfe,14,defmacro,100,100,ok,4,1.0735,3,1537,0.0400,1709,172
real,clj.lfe,15,defmacro,100,100,ok,1,1.0000,1,12,0.0100,27,15
real,clj.lfe,16,defmacro,100,100,ok,5,1.1066,5,910,0.0500,996,86
real,clj.lfe,17,defmacro,100,100,ok,1,1.0000,1,12,0.0100,27,15
real,clj.lfe,18,defmacro,100,100,ok,1,1.0000,1,12,0.0100,27,15
real,clj.lfe,19,defmacro,100,100,ok,7,1.1670,7,916,0.0700,976,60
real,clj.lfe,20,defmacro,100,100,ok,5,1.1341,5,850,0.0500,916,66
real,clj.lfe,21,defmacro,100,100,ok,5,1.1799,5,417,0.0500,480,63
real,clj.lfe,22,defmacro,100,100,ok,1,1.0000,1,18,0.0100,33,15
real,clj.lfe,23,defmacro,100,100,ok,1,1.0000,1,18,0.0100,33,15
real,clj.lfe,24,defmacro,100,100,ok,1,1.0000,1,18,0.0100,33,15
real,clj.lfe,25,defmacro,100,100,ok,1,1.0000,1,18,0.0100,33,15
real,clj.lfe,26,defmacro,100,100,ok,1,1.0000,1,18,0.0100,33,15
real,clj.lfe,27,defmacro,100,100,ok,1,1.0000,1,18,0.0100,33,15
real,clj.lfe,28,defmacro,100,100,ok,1,1.0000,1,18,0.0100,33,15
real,clj.lfe,29,defmacro,100,100,ok,4,1.1230,4,447,0.0400,504,57
real,clj.lfe,30,defmacro,100,100,ok,4,1.1225,4,449,0.0400,508,59
real,clj.lfe,31,defmacro,100,100,ok,1,1.0000,1,18,0.0100,33,15
real,clj.lfe,32,defmacro,100,100,ok,1,1.0000,1,18,0.0100,33,15
real,clj.lfe,33,defmacro,100,100,ok,1,1.0000,1,18,0.0100,33,15
real,clj.lfe,34,defmacro,100,100,ok,6,1.0921,4,1271,0.0600,1329,58
real,clj.lfe,35,defmacro,100,100,ok,1,1.0000,1,18,0.0100,33,15
real,clj.lfe,36,defmacro,100,100,ok,1,1.0000,1,18,0.0100,33,15
real,clj.lfe,37,defmacro,100,100,ok,1,1.0000,1,18,0.0100,33,15
real,clj.lfe,38,defmacro,100,100,ok,1,1.0000,1,18,0.0100,33,15
real,clj.lfe,39,defmacro,100,100,ok,1,1.0000,1,18,0.0100,33,15
real,clj.lfe,40,defmacro,100,100,ok,1,1.0000,1,18,0.0100,33,15
real,clj.lfe,41,defmacro,100,100,ok,1,1.0000,1,18,0.0100,33,15
real,clj.lfe,42,defmacro,100,100,ok,1,1.0000,1,18,0.0100,33,15
real,clj.lfe,43,defmacro,100,100,ok,1,1.0000,1,18,0.0100,33,15
real,clj.lfe,44,defmacro,100,100,ok,1,1.0000,1,18,0.0100,33,15
real,clj.lfe,45,defmacro,100,100,ok,1,1.0000,1,18,0.0100,33,15
real,clj.lfe,46,defmacro,100,100,ok,1,1.0000,1,18,0.0100,33,15
real,clj.lfe,47,defmacro,100,100,ok,1,1.0000,1,18,0.0100,33,15
real,clj.lfe,48,defmacro,100,100,ok,2,1.1389,2,36,0.0200,53,17
real,clj.lfe,49,defmacro,100,100,ok,1,1.0000,1,12,0.0100,27,15
real,clj.lfe,50,defmacro,100,100,ok,6,1.1051,4,1684,0.0600,1886,202
real,clj.lfe,51,defmacro,100,100,ok,4,1.1556,4,1889,0.0400,2049,160
real,clj.lfe,52,defn,100,100,ok,1,1.0000,1,7,0.0100,24,17
real,clj.lfe,53,defn,100,100,ok,2,1.0204,2,49,0.0200,71,22
real,clj.lfe,54,defn,100,100,ok,1,1.0000,1,18,0.0100,39,21
real,clj.lfe,55,defn,100,100,ok,1,1.0000,1,15,0.0100,36,21
real,clj.lfe,56,defn,100,100,ok,1,1.0000,1,7,0.0100,24,17
real,clj.lfe,57,defn,100,100,ok,1,1.0000,1,19,0.0100,40,21
real,clj.lfe,58,defn,100,100,ok,1,1.0000,1,19,0.0100,40,21
real,clj.lfe,59,defn,100,100,ok,1,1.0000,1,19,0.0100,40,21
real,clj.lfe,60,defn,100,100,ok,1,1.0000,1,19,0.0100,40,21
real,clj.lfe,61,defn,100,100,ok,1,1.0000,1,7,0.0100,24,17
real,clj.lfe,62,defn,100,100,ok,1,1.0000,1,7,0.0100,24,17
real,clj.lfe,63,defn,100,100,ok,1,1.0000,1,7,0.0100,24,17
real,clj.lfe,64,defn,100,100,ok,1,1.0000,1,19,0.0100,40,21
real,clj.lfe,65,defn,100,100,ok,1,1.0000,1,19,0.0100,40,21
real,clj.lfe,66,defn,100,100,ok,1,1.0000,1,31,0.0100,52,21
real,clj.lfe,67,defn,100,100,ok,1,1.0000,1,31,0.0100,52,21
real,clj.lfe,68,defn,100,100,ok,1,1.0000,1,31,0.0100,52,21
real,clj.lfe,69,defn,100,100,ok,1,1.0000,1,31,0.0100,52,21
real,clj.lfe,70,defn,100,100,ok,1,1.0000,1,7,0.0100,24,17
real,clj.lfe,71,defn,100,100,ok,1,1.0000,1,19,0.0100,40,21
real,clj.lfe,72,defn,100,100,ok,1,1.0000,1,31,0.0100,52,21
real,clj.lfe,73,defn,100,100,ok,2,1.0204,2,49,0.0200,71,22
real,clj.lfe,74,defn,100,100,ok,1,1.0000,1,19,0.0100,40,21
real,clj.lfe,75,defn,100,100,ok,1,1.0000,1,31,0.0100,52,21
real,clj.lfe,76,defn,100,100,ok,2,1.0204,2,49,0.0200,71,22
real,clj.lfe,77,defn,100,100,ok,1,1.0000,1,7,0.0100,24,17
real,clj.lfe,78,defn,100,100,ok,1,1.0000,1,15,0.0100,36,21
real,clj.lfe,79,defn,100,100,ok,1,1.0000,1,19,0.0100,40,21
real,clj.lfe,80,defn,100,100,ok,1,1.0000,1,31,0.0100,52,21
real,clj.lfe,81,defn,100,100,ok,1,1.0000,1,7,0.0100,24,17
real,clj.lfe,82,defn,100,100,ok,1,1.0000,1,7,0.0100,24,17
real,clj.lfe,83,defn,100,100,ok,1,1.0000,1,31,0.0100,52,21
real,clj.lfe,84,defn,100,100,ok,1,1.0000,1,31,0.0100,52,21
real,clj.lfe,85,defn,100,100,ok,2,1.0204,2,49,0.0200,71,22
real,clj.lfe,86,defn,100,100,ok,2,1.0164,2,61,0.0200,83,22
real,clj.lfe,87,defn,100,100,ok,1,1.0000,1,31,0.0100,52,21
real,clj.lfe,88,defn,100,100,ok,2,1.0204,2,49,0.0200,71,22
real,clj.lfe,89,defn,100,100,ok,1,1.0000,1,31,0.0100,52,21
real,clj.lfe,90,defn,100,100,ok,1,1.0000,1,31,0.0100,52,21
real,clj.lfe,91,defn,100,100,ok,2,1.0204,2,49,0.0200,71,22
real,clj.lfe,92,defn,100,100,ok,1,1.0000,1,7,0.0100,24,17
real,clj.lfe,93,defn,100,100,ok,2,1.0204,2,49,0.0200,71,22
real,clj.lfe,94,defn,100,100,ok,1,1.0000,1,19,0.0100,40,21
real,clj.lfe,95,defn,100,100,ok,1,1.0000,1,7,0.0100,24,17
real,clj.lfe,96,defn,100,100,ok,2,1.0208,2,48,0.0200,48,0
real,clj.lfe,97,defn,100,100,ok,1,1.0000,1,19,0.0100,40,21
real,clj.lfe,98,defn,100,100,ok,3,1.1566,3,83,0.0300,83,0
real,clj.lfe,99,defn,100,100,ok,3,1.1566,3,83,0.0300,83,0
real,clj.lfe,100,defn-,100,100,ok,5,1.1674,5,436,0.0500,462,26
real,clj.lfe,101,defn-,100,100,ok,5,1.2042,5,710,0.0500,737,27
real,clj.lfe,102,defn-,100,100,ok,3,1.1172,2,1451,0.0300,1577,126
real,clj.lfe,103,defn-,100,100,ok,5,1.1173,3,503,0.0500,524,21
real,clj.lfe,104,defn-,100,100,ok,3,1.1399,2,572,0.0300,649,77
real,clj.lfe,105,defn-,100,100,ok,3,1.1213,3,445,0.0300,470,25
real,clj.lfe,106,defn-,100,100,ok,2,1.1221,2,655,0.0200,786,131
real,clj.lfe,107,defn-,100,100,ok,3,1.1394,3,287,0.0300,333,46
real,clj.lfe,108,defn-,100,100,ok,4,1.1493,4,489,0.0400,544,55
real,clj.lfe,109,defn-,100,100,ok,4,1.1401,3,685,0.0400,793,108
real,clj.lfe,110,defn-,100,100,ok,7,1.3156,7,754,0.0700,782,28
real,clj.lfe,111,defmacro,100,100,ok,1,1.0000,1,12,0.0100,27,15
real,andor_SUITE.lfe,1,include-file,100,100,ok,1,1.0000,1,11,0.0100,11,0
real,andor_SUITE.lfe,2,defmodule,100,100,ok,1,1.0000,1,315,0.0100,364,49
real,andor_SUITE.lfe,3,defmacro,100,100,ok,2,1.0270,2,37,0.0200,37,0
real,andor_SUITE.lfe,4,defun,100,100,ok,1,1.0000,1,137,0.0100,187,50
real,andor_SUITE.lfe,5,defun,100,100,ok,2,1.0303,2,33,0.0200,33,0
real,andor_SUITE.lfe,6,defun,100,100,ok,2,1.0303,2,33,0.0200,33,0
real,andor_SUITE.lfe,7,defun,100,100,ok,2,1.0303,2,33,0.0200,33,0
real,andor_SUITE.lfe,8,defun,100,100,ok,2,1.0270,2,37,0.0200,37,0
real,andor_SUITE.lfe,9,defun,100,100,ok,2,1.1132,2,53,0.0200,53,0
real,andor_SUITE.lfe,10,defun,100,100,ok,2,1.1132,2,53,0.0200,53,0
real,andor_SUITE.lfe,11,defun,100,100,ok,4,1.2213,3,2092,0.0400,2151,59
real,andor_SUITE.lfe,12,defun,100,100,ok,3,1.1068,3,487,0.0300,507,20
real,andor_SUITE.lfe,13,defun,100,100,ok,4,1.1882,3,186,0.0400,186,0
real,andor_SUITE.lfe,14,defun,100,100,ok,4,1.1600,3,275,0.0400,275,0
real,andor_SUITE.lfe,15,defun,100,100,ok,4,1.1351,3,296,0.0400,296,0
real,andor_SUITE.lfe,16,defun,100,100,ok,4,1.1155,3,303,0.0400,303,0
real,andor_SUITE.lfe,17,defun,100,100,ok,4,1.1596,4,470,0.0400,482,12
real,andor_SUITE.lfe,18,defun,100,100,ok,5,1.1927,4,384,0.0500,384,0
real,andor_SUITE.lfe,19,defun,100,100,ok,5,1.1937,4,382,0.0500,382,0
real,andor_SUITE.lfe,20,defun,100,100,ok,3,1.2482,3,1837,0.0300,1887,50
real,andor_SUITE.lfe,21,defmacro,100,100,ok,3,1.0744,2,121,0.0300,121,0
real,andor_SUITE.lfe,22,defun,100,100,ok,4,1.1957,3,2519,0.0400,2666,147
real,andor_SUITE.lfe,23,defun,100,100,ok,4,1.2105,3,703,0.0400,780,77
real,andor_SUITE.lfe,24,defun,100,100,ok,4,1.1931,3,2553,0.0400,2691,138
real,andor_SUITE.lfe,25,defun,100,100,ok,4,1.2105,3,703,0.0400,780,77
real,andor_SUITE.lfe,26,defun,100,100,ok,3,1.2366,3,803,0.0300,858,55
real,andor_SUITE.lfe,27,defun,100,100,ok,4,1.1006,3,1839,0.0400,2200,361
real,andor_SUITE.lfe,28,defun,100,100,ok,5,1.1854,4,437,0.0500,437,0
real,andor_SUITE.lfe,29,defun,100,100,ok,4,1.1440,3,757,0.0400,805,48
real,andor_SUITE.lfe,30,defun,100,100,ok,3,1.1814,3,838,0.0300,881,43
real,andor_SUITE.lfe,31,defun,100,100,ok,4,1.2453,4,2519,0.0400,3026,507
real,andor_SUITE.lfe,32,defmacro,100,100,ok,3,1.0934,2,182,0.0300,182,0
real,andor_SUITE.lfe,33,defun,100,100,ok,3,1.2852,3,1592,0.0300,1635,43
real,andor_SUITE.lfe,34,defun,100,100,ok,3,1.1673,3,1566,0.0300,1648,82
real,andor_SUITE.lfe,35,defun,100,100,ok,3,1.1129,2,248,0.0300,248,0
real,andor_SUITE.lfe,36,defun,100,100,ok,3,1.1627,3,1100,0.0300,1137,37
real,andor_SUITE.lfe,37,defun,100,100,ok,2,1.0980,2,408,0.0200,484,76
real,andor_SUITE.lfe,38,defun,100,100,ok,3,1.1373,3,823,0.0300,901,78
real,andor_SUITE.lfe,39,defun,100,100,ok,3,1.1209,3,678,0.0300,724,46
real,andor_SUITE.lfe,40,defun,100,100,ok,3,1.2118,3,1492,0.0300,1540,48
real,andor_SUITE.lfe,41,defun,100,100,ok,4,1.1180,3,661,0.0400,728,67
real,andor_SUITE.lfe,42,defun,100,100,ok,3,1.1541,3,1051,0.0300,1245,194
real,andor_SUITE.lfe,43,defun,100,100,ok,2,1.0773,2,362,0.0200,429,67
real,andor_SUITE.lfe,44,defun,100,100,ok,2,1.0144,2,139,0.0200,139,0
real,andor_SUITE.lfe,45,defun,100,100,ok,2,1.0303,2,33,0.0200,33,0
real,clj-tests.lfe,1,defmodule,100,100,ok,2,1.0417,2,24,0.0200,24,0
real,clj-tests.lfe,2,include-file,100,100,ok,1,1.0000,1,11,0.0100,11,0
real,clj-tests.lfe,3,defmacro,100,100,ok,3,1.1011,3,89,0.0300,89,0
real,clj-tests.lfe,4,defmacro,100,100,ok,3,1.0704,2,142,0.0300,142,0
real,clj-tests.lfe,5,defun,100,100,ok,3,1.1720,3,93,0.0300,93,0
real,clj-tests.lfe,6,deftest,100,100,ok,3,1.2667,3,885,0.0300,942,57
real,clj-tests.lfe,7,deftest,100,100,ok,3,1.1472,2,1053,0.0300,1134,81
real,clj-tests.lfe,8,deftest,100,100,ok,4,1.1515,3,1241,0.0400,1316,75
real,clj-tests.lfe,9,deftest,100,100,ok,3,1.1264,3,704,0.0300,754,50
real,clj-tests.lfe,10,deftest,100,100,ok,3,1.1285,3,498,0.0300,515,17
real,clj-tests.lfe,11,deftest,100,100,ok,3,1.1306,3,490,0.0300,507,17
real,clj-tests.lfe,12,deftest,100,100,ok,3,1.1459,3,377,0.0300,394,17
real,clj-tests.lfe,13,deftest,100,100,ok,3,1.1697,3,442,0.0300,482,40
real,clj-tests.lfe,14,deftest,100,100,ok,3,1.1392,3,589,0.0300,649,60
real,clj-tests.lfe,15,deftest,100,100,ok,4,1.2173,4,1077,0.0400,1119,42
real,clj-tests.lfe,16,deftest,100,100,ok,3,1.1362,3,301,0.0300,328,27
real,clj-tests.lfe,17,deftest,100,100,ok,2,1.1222,2,360,0.0200,417,57
real,clj-tests.lfe,18,deftest,100,100,ok,3,1.2103,3,271,0.0300,295,24
real,clj-tests.lfe,19,deftest,100,100,ok,3,1.1289,2,194,0.0300,194,0
real,clj-tests.lfe,20,deftest,100,100,ok,4,1.2235,4,1852,0.0400,2040,188
real,clj-tests.lfe,21,deftest,100,100,ok,4,1.2009,4,652,0.0400,694,42
real,clj-tests.lfe,22,deftest,100,100,ok,2,1.0764,2,144,0.0200,158,14
real,clj-tests.lfe,23,deftest,100,100,ok,2,1.0679,2,162,0.0200,217,55
real,clj-tests.lfe,24,deftest,100,100,ok,2,1.1653,2,121,0.0200,131,10
real,clj-tests.lfe,25,deftest,100,100,ok,2,1.1802,2,111,0.0200,129,18
real,clj-tests.lfe,26,deftest,100,100,ok,1,1.0000,1,96,0.0100,106,10
real,clj-tests.lfe,27,deftest,100,100,ok,1,1.0000,1,159,0.0100,194,35
real,clj-tests.lfe,28,deftest,100,100,ok,1,1.0000,1,196,0.0100,227,31
real,clj-tests.lfe,29,deftest,100,100,ok,3,1.1410,3,383,0.0300,400,17
real,clj-tests.lfe,30,deftest,100,100,ok,3,1.1388,3,389,0.0300,411,22
real,clj-tests.lfe,31,deftest,100,100,ok,2,1.0090,1,111,0.0200,111,0
real,clj-tests.lfe,32,deftest,100,100,ok,3,1.1433,3,614,0.0300,660,46
real,clj-tests.lfe,33,deftest,100,100,ok,3,1.1404,3,627,0.0300,679,52
real,clj-tests.lfe,34,deftest,100,100,ok,2,1.0090,1,111,0.0200,111,0
real,clj-tests.lfe,35,deftest,100,100,ok,2,1.0090,1,111,0.0200,111,0
real,clj-tests.lfe,36,deftest,100,100,ok,3,1.1051,3,390,0.0300,407,17
real,clj-tests.lfe,37,defrecord,100,100,ok,2,1.0217,2,46,0.0200,46,0
real,clj-tests.lfe,38,deftest,100,100,ok,2,1.1587,2,252,0.0200,272,20
real,clj-tests.lfe,39,deftest,100,100,ok,2,1.0084,1,119,0.0200,119,0
real,clj-tests.lfe,40,deftest,100,100,ok,3,1.1327,2,196,0.0300,196,0
real,clj-tests.lfe,41,deftest,100,100,ok,2,1.1954,2,302,0.0200,343,41
real,clj-tests.lfe,42,deftest,100,100,ok,2,1.0809,2,309,0.0200,335,26
real,clj-tests.lfe,43,deftest,100,100,ok,4,1.1992,3,788,0.0400,854,66
real,clj-tests.lfe,44,deftest,100,100,ok,3,1.1349,2,304,0.0300,315,11
real,clj-tests.lfe,45,deftest,100,100,ok,1,1.0000,1,129,0.0100,150,21
real,clj-tests.lfe,46,deftest,100,100,ok,2,1.0063,1,158,0.0200,158,0
real,clj-tests.lfe,47,deftest,100,100,ok,1,1.0000,1,172,0.0100,195,23
real,clj-tests.lfe,48,deftest,100,100,ok,2,1.0084,1,119,0.0200,119,0
real,clj-tests.lfe,49,deftest,100,100,ok,2,1.0084,1,119,0.0200,119,0
real,clj-tests.lfe,50,deftest,100,100,ok,2,1.1167,2,240,0.0200,264,24
real,clj-tests.lfe,51,deftest,100,100,ok,2,1.0090,1,111,0.0200,111,0
real,clj-tests.lfe,52,deftest,100,100,ok,2,1.0090,1,111,0.0200,111,0
real,clj-tests.lfe,53,deftest,100,100,ok,2,1.0090,1,111,0.0200,111,0
real,clj-tests.lfe,54,deftest,100,100,ok,2,1.0090,1,111,0.0200,111,0
real,clj-tests.lfe,55,deftest,100,100,ok,2,1.0090,1,111,0.0200,111,0
real,clj-tests.lfe,56,deftest,100,100,ok,3,1.2109,3,313,0.0300,337,24
real,clj-tests.lfe,57,deftest,100,100,ok,3,1.2033,3,905,0.0300,976,71
real,clj-tests.lfe,58,deftest,100,100,ok,2,1.0607,2,494,0.0200,558,64
real,clj-tests.lfe,59,deftest,100,100,ok,4,1.2763,4,438,0.0400,473,35
real,clj-tests.lfe,60,deftest,100,100,ok,3,1.1859,3,355,0.0300,381,26
real,clj-tests.lfe,61,deftest,100,100,ok,3,1.1121,2,758,0.0300,816,58
real,clj-tests.lfe,62,deftest,100,100,ok,3,1.1789,3,369,0.0300,394,25
real,clj-tests.lfe,63,deftest,100,100,ok,3,1.1870,3,353,0.0300,378,25
real,clj-tests.lfe,64,defun,100,100,ok,2,1.0192,2,52,0.0200,52,0
real,clj-tests.lfe,65,defun,100,100,ok,2,1.0192,2,52,0.0200,52,0
real,clj-tests.lfe,66,deftest,100,100,ok,2,1.1245,2,474,0.0200,540,66
real,clj-tests.lfe,67,deftest,100,100,ok,2,1.0955,2,471,0.0200,529,58
real,clj-tests.lfe,68,deftest,100,100,ok,3,1.1945,3,1090,0.0300,1137,47
real,clj-tests.lfe,69,deftest,100,100,ok,3,1.1685,3,457,0.0300,502,45
real,clj-tests.lfe,70,deftest,100,100,ok,4,1.1597,3,695,0.0400,752,57
real,clj-tests.lfe,71,deftest,100,100,ok,4,1.1106,3,1628,0.0400,1770,142
real,clj-tests.lfe,72,deftest,100,100,ok,4,1.3070,3,961,0.0400,1036,75
real,clj-tests.lfe,73,deftest,100,100,ok,4,1.3302,4,954,0.0400,1064,110
real,clj-tests.lfe,74,deftest,100,100,ok,4,1.3127,4,1452,0.0400,1561,109
real,clj-tests.lfe,75,deftest,100,100,ok,2,1.0608,2,477,0.0200,557,80
real,clj-tests.lfe,76,deftest,100,100,ok,4,1.1115,4,520,0.0400,567,47
real,clj-tests.lfe,77,deftest,100,100,ok,4,1.1288,3,1196,0.0400,1241,45
real,clj-tests.lfe,78,deftest,100,100,ok,4,1.1297,3,617,0.0400,665,48
real,clj-tests.lfe,79,deftest,100,100,ok,5,1.1641,4,329,0.0500,329,0
real,clj-tests.lfe,80,deftest,100,100,ok,6,1.2584,6,859,0.0600,951,92
real,clj-tests.lfe,81,deftest,100,100,ok,4,1.2705,4,817,0.0400,987,170
real,clj-tests.lfe,82,deftest,100,100,ok,4,1.2349,4,975,0.0400,1162,187
real,clj-tests.lfe,83,deftest,100,100,ok,5,1.2950,3,1010,0.0500,1125,115
real,clj-tests.lfe,84,deftest,100,100,ok,3,1.1432,3,740,0.0300,842,102
real,clj-tests.lfe,85,deftest,100,100,ok,4,1.2620,4,794,0.0400,844,50
real,clj-tests.lfe,86,deftest,100,100,ok,4,1.2531,4,727,0.0400,811,84
real,clj-tests.lfe,87,deftest,100,100,ok,3,1.1010,3,406,0.0300,462,56
real,clj-tests.lfe,88,deftest,100,100,ok,3,1.0823,2,158,0.0300,158,0
real,clj-tests.lfe,89,deftest,100,100,ok,3,1.0823,2,158,0.0300,158,0
real,eval_SUITE.lfe,1,include-file,100,100,ok,1,1.0000,1,11,0.0100,11,0
real,eval_SUITE.lfe,2,defmodule,100,100,ok,1,1.0000,1,269,0.0100,318,49
real,eval_SUITE.lfe,3,defmacro,100,100,ok,2,1.0270,2,37,0.0200,37,0
real,eval_SUITE.lfe,4,defun,100,100,ok,3,1.0727,2,110,0.0300,110,0
real,eval_SUITE.lfe,5,defun,100,100,ok,2,1.0303,2,33,0.0200,33,0
real,eval_SUITE.lfe,6,defun,100,100,ok,2,1.0303,2,33,0.0200,33,0
real,eval_SUITE.lfe,7,defun,100,100,ok,2,1.0303,2,33,0.0200,33,0
real,eval_SUITE.lfe,8,defun,100,100,ok,2,1.0270,2,37,0.0200,37,0
real,eval_SUITE.lfe,9,defun,100,100,ok,2,1.1132,2,53,0.0200,53,0
real,eval_SUITE.lfe,10,defun,100,100,ok,2,1.1132,2,53,0.0200,53,0
real,eval_SUITE.lfe,11,defun,100,100,ok,4,1.1195,4,1088,0.0400,1155,67
real,eval_SUITE.lfe,12,defun,100,100,ok,4,1.1110,3,1063,0.0400,1197,134
real,eval_SUITE.lfe,13,defun,100,100,ok,2,1.0119,2,84,0.0200,125,41
real,eval_SUITE.lfe,14,defun,100,100,ok,3,1.1161,3,706,0.0300,786,80
real,eval_SUITE.lfe,15,defun,100,100,ok,5,1.2340,5,936,0.0500,1025,89
real,example_SUITE.lfe,1,include-file,100,100,ok,1,1.0000,1,11,0.0100,11,0
real,example_SUITE.lfe,2,defmodule,100,100,ok,1,1.0000,1,7,0.0100,24,17
real,example_SUITE.lfe,3,defun,100,100,ok,2,1.0227,2,44,0.0200,44,0
real,example_SUITE.lfe,4,defun,100,100,ok,2,1.0461,2,152,0.0200,245,93
real,guard_SUITE.lfe,1,include-file,100,100,ok,1,1.0000,1,11,0.0100,11,0
real,guard_SUITE.lfe,2,defmodule,100,100,ok,1,1.0000,1,501,0.0100,550,49
real,guard_SUITE.lfe,3,defmacro,100,100,ok,2,1.0270,2,37,0.0200,37,0
real,guard_SUITE.lfe,4,defun,100,100,ok,1,1.0000,1,215,0.0100,263,48
real,guard_SUITE.lfe,5,defun,100,100,ok,2,1.0303,2,33,0.0200,33,0
real,guard_SUITE.lfe,6,defun,100,100,ok,2,1.0303,2,33,0.0200,33,0
real,guard_SUITE.lfe,7,defun,100,100,ok,2,1.0303,2,33,0.0200,33,0
real,guard_SUITE.lfe,8,defun,100,100,ok,2,1.0270,2,37,0.0200,37,0
real,guard_SUITE.lfe,9,defun,100,100,ok,2,1.1132,2,53,0.0200,53,0
real,guard_SUITE.lfe,10,defun,100,100,ok,2,1.1132,2,53,0.0200,53,0
real,guard_SUITE.lfe,11,defun,100,100,ok,4,1.1693,3,2055,0.0400,2110,55
real,guard_SUITE.lfe,12,defun,100,100,ok,3,1.0624,2,497,0.0300,541,44
real,guard_SUITE.lfe,13,defun,100,100,ok,3,1.0961,3,562,0.0300,613,51
real,guard_SUITE.lfe,14,defun,100,100,ok,3,1.1641,3,585,0.0300,640,55
real,guard_SUITE.lfe,15,defun,100,100,ok,3,1.0813,2,701,0.0300,758,57
